date,keyword,store_rank_first_url,store_first_url,store_nb,fb_rank_first_url,fb_first_url,fb_nb,pinterest_rank_first_url,pinterest_first_url,pinterest_nb,instagram_rank_first_url,instagram_first_url,instagram_nb
20201230,Marine minederien,1.0,https://www.minederien.net/contact,1.0,8.0,https://www.facebook.com/Mine-de-rien-101489634842378/about/,1.0,,,,,,
20201230,Marine mine de rien,1.0,https://www.minederien.net/contact,1.0,,,,,,,,,
20201230,minederien,14.0,https://www.minederien.net/,1.0,,,,,,,,,
20201230,mine de rien,,,,,,,,,,,,
20201230,mine de rien déco,1.0,https://www.minederien.net/,2.0,,,,,,,,,
20201230,mine de rien luminaires,,,,,,,2,https://www.pinterest.fr/derien3919/,1,,,
20201230,mine de rien luminaire,,,,,,,2,https://www.pinterest.fr/derien3919/,1,,,
20201230,mine de rien lampes,5,https://www.minederien.net/,1,3,https://www.facebook.com/101489634842378/posts/nouvelle-lampe-%C3%A0-poser-le-parfait-eclairage-disponible-sur-le-site-wwwminederien/120743696250305/,2,1,https://www.pinterest.fr/derien3919/,1,,,
20201230,mine de rien appliques,3,https://www.minederien.net/shop,2,2,https://www.facebook.com/permalink.php?id=101489634842378&story_fbid=117746179883390,1,1,https://www.pinterest.fr/derien3919/,1,,,
